Case number,AER form,Received date,Reporter,Country,Gender,Species,Breed,Drug,Reaction,Animals affected,Animals treated,Animals died
FRA-FRAANMVF-202500001,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000488888&_xt=AER&_xf=pdf""> AER </a>",2025-01-07 00:00:00,Veterinarian,France,MALE,Cat,European,"DEXALONE SUSPENSION INJECTABLE POUR BOVINS CAPRINS EQUINS PORCINS CHIENS ET CHATS, Solensia 7 mg/ml - Solution for injection","Apathy, Cervical ventroflexion, Head down, Hypokalaemia, Vomiting, Weakness",1,1,
FRA-ZOETISPV-2024-FR-01012,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000490039&_xt=AER&_xf=pdf""> AER </a>",2025-01-09 00:00:00,Veterinarian,France,UNKNOWN,Cat,European,Solensia 7 mg/ml - Solution for injection,"Sudden death, Vocalisation",1,1,1
GBR-BIAHPV1P-24UK003993,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000490227&_xt=AER&_xf=pdf""> AER </a>",2025-01-09 00:00:00,Veterinarian,United Kingdom,MALE,Cat,British cat,"Senvelgo 15 mg/ml - Oral solution, Solensia 7 mg/ml - Solution for injection","Lack of efficacy - NOS, Polydipsia, Polyphagia, Polyuria",1,1,
GBR-BIAHPV1P-25UK000002,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000489167&_xt=AER&_xf=pdf""> AER </a>",2025-01-07 00:00:00,Veterinarian,United Kingdom,FEMALE,Cat,Domestic Shorthair,"Senvelgo 15 mg/ml - Oral solution, Solensia 7 mg/ml - Solution for injection",Weight loss,1,1,
GBR-NORBROOK-2024-UK-NOR-01133,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000490680&_xt=AER&_xf=pdf""> AER </a>",2025-01-10 00:00:00,Veterinarian,United Kingdom,FEMALE,Cat,Domestic Shorthair,"Solensia 7 mg/ml - Solution for injection, Thyronorm 5 mg/ml Oral Solution for Cats","Pruritus, Skin irritation",1,1,
GBR-VMDDEFRA-02346/24,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000486755&_xt=AER&_xf=pdf""> AER </a>",2025-01-01 00:00:00,Animal owner,United Kingdom,MALE,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,"Abnormal posture NOS, Hind limb paresis, Limb weakness, Walking difficulty, Wobbliness",1,1,
GBR-VMDDEFRA-02383/24,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000487947&_xt=AER&_xf=pdf""> AER </a>",2025-01-06 00:00:00,Veterinarian,United Kingdom,MALE,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,"Grooming disorder, Skin irritation",1,1,
GBR-VMDDEFRA-02405/24,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000489552&_xt=AER&_xf=pdf""> AER </a>",2025-01-08 00:00:00,Veterinarian,United Kingdom,MALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Excoriation, Pruritus, Self trauma, Skin scab",1,1,
GBR-VMDDEFRA-02646/24,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000490153&_xt=AER&_xf=pdf""> AER </a>",2025-01-09 00:00:00,Veterinarian,United Kingdom,FEMALE,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,Uncontrolled micturition,1,1,
GBR-ZOETISPV-2024-UK-05721,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000486787&_xt=AER&_xf=pdf""> AER </a>",2025-01-01 00:00:00,Veterinarian,United Kingdom,FEMALE,Cat,Domestic Longhair,"Solensia 7 mg/ml - Solution for injection, Thyronorm 5 mg/ml Oral Solution for Cats","Collapse NOS (see also Cardio-vascular and Neurological disorders), Quiet, Sudden death",1,1,1
GBR-ZOETISPV-2024-UK-05731,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000486648&_xt=AER&_xf=pdf""> AER </a>",2025-01-01 00:00:00,Veterinarian,United Kingdom,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,Partial lack of efficacy,1,1,
GBR-ZOETISPV-2024-UK-05733,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000486714&_xt=AER&_xf=pdf""> AER </a>",2025-01-01 00:00:00,Veterinarian,United Kingdom,MALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Exercise intolerance, Listless, Not himself/herself",1,1,
GBR-ZOETISPV-2024-UK-05741,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000486904&_xt=AER&_xf=pdf""> AER </a>",2025-01-02 00:00:00,Veterinarian,United Kingdom,MALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,Vomiting,1,1,
GBR-ZOETISPV-2024-UK-05744,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000486896&_xt=AER&_xf=pdf""> AER </a>",2025-01-02 00:00:00,Veterinarian,United Kingdom,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,Partial lack of efficacy,1,1,
GBR-ZOETISPV-2024-UK-05788,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000487919&_xt=AER&_xf=pdf""> AER </a>",2025-01-06 00:00:00,Veterinarian,United Kingdom,FEMALE,Cat,Domestic Longhair,Solensia 7 mg/ml - Solution for injection,"Pruritus, Skin lesion NOS",1,1,
GBR-ZOETISPV-2024-UK-05789,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000487926&_xt=AER&_xf=pdf""> AER </a>",2025-01-06 00:00:00,Veterinarian,United Kingdom,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Injection site lesion, Injection site pruritus, Injection site scab",1,1,
GBR-ZOETISPV-2024-UK-05803,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000487839&_xt=AER&_xf=pdf""> AER </a>",2025-01-06 00:00:00,Veterinarian,United Kingdom,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Hair loss NOS, Skin sore",1,1,
GBR-ZOETISPV-2024-UK-05811,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000487757&_xt=AER&_xf=pdf""> AER </a>",2025-01-06 00:00:00,Veterinarian,United Kingdom,FEMALE,Cat,Domestic Shorthair,"Credelio 112 mg - Chewable tablet (dogs), Credelio 12 mg - Chewable tablet (cats), Credelio 225 mg - Chewable tablet (dogs), Credelio 450 mg - Chewable tablet (dogs), Credelio 48 mg - Chewable tablet (cats), Credelio 56 mg - Chewable tablet (dogs), Credelio 900 mg - Chewable tablet (dogs), MILPRO 12.5 MG/125 MG FILM-COATED TABLETS FOR DOGS, MILPRO 16 MG/40 MG FILM-COATED TABLETS FOR CATS, MILPRO 2.5 MG/25 MG FILM-COATED TABLETS FOR SMALL DOGS AND PUPPIES, MILPRO 4 MG/10 MG FILM-COATED TABLETS FOR SMALL CATS AND KITTENS, Milpro Chewy 12.5 mg / 125.0 mg chewable tablets for dogs, Milpro Chewy 2.5 mg / 25.0 mg chewable tablets for small dogs and puppies, Milpro Chewy 25.0 mg / 250.0 mg chewable tablets for large dogs, Solensia 7 mg/ml - Solution for injection","Pruritus, Skin lesion NOS",1,1,
GBR-ZOETISPV-2024-UK-05813,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000487728&_xt=AER&_xf=pdf""> AER </a>",2025-01-06 00:00:00,Veterinarian,United Kingdom,FEMALE,Cat,Domestic Longhair,Solensia 7 mg/ml - Solution for injection,Sudden death,1,1,1
GBR-ZOETISPV-2024-UK-05814,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000487780&_xt=AER&_xf=pdf""> AER </a>",2025-01-06 00:00:00,Veterinarian,United Kingdom,FEMALE,Cat,Domestic Shorthair,"Solensia 7 mg/ml - Solution for injection, Thyronorm 5 mg/ml Oral Solution for Cats","Hyperactivity, Not himself/herself",1,1,
GBR-ZOETISPV-2024-UK-05820,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000486886&_xt=AER&_xf=pdf""> AER </a>",2025-01-02 00:00:00,Veterinarian,United Kingdom,MALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,Injection site pain,1,1,
GBR-ZOETISPV-2024-UK-05825,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000487725&_xt=AER&_xf=pdf""> AER </a>",2025-01-06 00:00:00,Veterinarian,United Kingdom,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,Chewing - pruritus (see also Oral cavity disorders),1,1,
GBR-ZOETISPV-2024-UK-05841,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000488765&_xt=AER&_xf=pdf""> AER </a>",2025-01-07 00:00:00,Veterinarian,United Kingdom,UNKNOWN,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,"Knuckling, Neurological signs NOS, Uncoded sign",1,1,
GBR-ZOETISPV-2024-UK-05843,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000488755&_xt=AER&_xf=pdf""> AER </a>",2025-01-07 00:00:00,Veterinarian,United Kingdom,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Itchy skin, Self trauma",1,1,
GBR-ZOETISPV-2024-UK-05847,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000489570&_xt=AER&_xf=pdf""> AER </a>",2025-01-08 00:00:00,Veterinarian,United Kingdom,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Ataxia, Death by euthanasia",1,1,1
GBR-ZOETISPV-2024-UK-05850,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000489526&_xt=AER&_xf=pdf""> AER </a>",2025-01-08 00:00:00,Veterinarian,United Kingdom,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Behavioural disorder NOS, Deafness",1,1,
GBR-ZOETISPV-2024-UK-05853,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000488777&_xt=AER&_xf=pdf""> AER </a>",2025-01-07 00:00:00,Veterinarian,United Kingdom,FEMALE,Cat,American Curl Longhair,Solensia 7 mg/ml - Solution for injection,"Behavioural disorder NOS, Polyphagia",1,1,
GBR-ZOETISPV-2024-UK-05865,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000489407&_xt=AER&_xf=pdf""> AER </a>",2025-01-08 00:00:00,Animal owner,United Kingdom,UNKNOWN,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,"Disorder of gastrointestinal flora, Skin reaction NOS",1,1,
GBR-ZOETISPV-2024-UK-05871,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000487689&_xt=AER&_xf=pdf""> AER </a>",2025-01-06 00:00:00,Veterinarian,United Kingdom,MALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,Skin ulcer,1,1,
GBR-ZOETISPV-2024-UK-05902,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000486817&_xt=AER&_xf=pdf""> AER </a>",2025-01-02 00:00:00,Veterinarian,United Kingdom,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,Injection site pain,1,1,
GBR-ZOETISPV-2024-UK-05910,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000490572&_xt=AER&_xf=pdf""> AER </a>",2025-01-10 00:00:00,Veterinarian,United Kingdom,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Cystitis, Distress, Polyuria, Urinary incontinence",1,1,
ITA-ZOETISPV-2024-IT-00331,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000489519&_xt=AER&_xf=pdf""> AER </a>",2025-01-08 00:00:00,Animal owner,Italy,UNKNOWN,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,"Blindness, Coma, Death, Hind limb paralysis, Motor dysfunction NOS",1,1,1
ITA-ZOETISPV-2024-IT-00335,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000486858&_xt=AER&_xf=pdf""> AER </a>",2025-01-02 00:00:00,Animal owner,Italy,FEMALE,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,"Localised itching, Wound",1,1,
NLD-ZOETISPV-2024-NL-00653,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000486665&_xt=AER&_xf=pdf""> AER </a>",2025-01-01 00:00:00,Veterinarian,Netherlands,FEMALE,Cat,Domestic Shorthair,"Credelio 112 mg - Chewable tablet (dogs), Credelio 12 mg - Chewable tablet (cats), Credelio 225 mg - Chewable tablet (dogs), Credelio 450 mg - Chewable tablet (dogs), Credelio 48 mg - Chewable tablet (cats), Credelio 56 mg - Chewable tablet (dogs), Credelio 900 mg - Chewable tablet (dogs), Solensia 7 mg/ml - Solution for injection","Elevated renal parameters, High blood pressure, Lethargy (see also Central nervous system depression in Neurological)",1,1,
NLD-ZOETISPV-2024-NL-00660,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000486614&_xt=AER&_xf=pdf""> AER </a>",2025-01-01 00:00:00,Veterinarian,Netherlands,MALE,Cat,Cat (other),"Loxicom 0.5 mg/ml  - Oral suspension (cats), Loxicom 0.5 mg/ml  - Oral suspension (dogs), Loxicom 1 mg  - Chewable tablet (dogs), Loxicom 1.5 mg/ml  - Oral suspension (dogs), Loxicom 2.5 mg  - Chewable tablet (dogs), Loxicom 20 mg/ml - Solution for injection (cattle, pigs, horses), Loxicom 5 mg/ml  - Solution for injection (cats, dogs), Loxicom 50 mg/g  - Oral paste (horses), Solensia 7 mg/ml - Solution for injection",Partial lack of efficacy,1,1,
NLD-ZOETISPV-2024-NL-00663,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000487577&_xt=AER&_xf=pdf""> AER </a>",2025-01-06 00:00:00,Veterinarian,Netherlands,FEMALE,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,"Itching, Pyoderma",1,1,
NLD-ZOETISPV-2024-NL-00665,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000487573&_xt=AER&_xf=pdf""> AER </a>",2025-01-06 00:00:00,Veterinarian,Netherlands,UNKNOWN,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,"Alopecia local, Injection site hair loss",1,1,
NLD-ZOETISPV-2024-NL-00666,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000488654&_xt=AER&_xf=pdf""> AER </a>",2025-01-07 00:00:00,Veterinarian,Netherlands,MALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Alopecia local, Application site hair loss, Papule",1,1,
NZL-ZOETISPV-2024-NZ-00454,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000489943&_xt=AER&_xf=pdf""> AER </a>",2025-01-09 00:00:00,Veterinarian,New Zealand,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,Skin lesion NOS,1,1,
SWE-SWEMEDAG-2024-00443,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000490591&_xt=AER&_xf=pdf""> AER </a>",2025-01-10 00:00:00,Veterinarian,Sweden,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Dermatitis, Injection site dermatitis, Pruritus, Pyoderma",1,1,
