Case number,AER form,Received date,Reporter,Country,Gender,Species,Breed,Drug,Reaction,Animals affected,Animals treated,Animals died
JPN-ZOETISPV-2023-JP-01716,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000282282&_xt=AER&_xf=pdf""> AER </a>",2023-12-18 00:00:00,Veterinarian,Japan,MALE,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,"Anaemia NOS, Anorexia, Drinking a lot, Elevated blood urea nitrogen (BUN), Elevated creatinine, Elevated symmetrical dimethylarginine (SDMA), Emesis (multiple), Hyperphosphataemia, Pale mucous membrane, Renal failure, Weight loss",1,1,
NLD-NLDCBGBD-202310405,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000137137&_xt=AER&_xf=pdf""> AER </a>",2023-03-09 00:00:00,Veterinarian,Netherlands,FEMALE,Cat,European,Solensia 7 mg/ml - Solution for injection,"Corneal ulcer, Ulceration NOS",1,1,
NLD-NLDCBGBD-202310428,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000189968&_xt=AER&_xf=pdf""> AER </a>",2023-06-23 00:00:00,Veterinarian,Netherlands,FEMALE,Cat,British cat,Solensia 7 mg/ml - Solution for injection,"Itching, Self mutilation",1,1,
NLD-NLDCBGBD-202310442,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000203829&_xt=AER&_xf=pdf""> AER </a>",2023-07-19 00:00:00,Veterinarian,Netherlands,FEMALE,Cat,European,Solensia 7 mg/ml - Solution for injection,"Alopecia, Crust, Erythema (for urticaria see Immune SOC), Pruritus",1,1,
NLD-NLDCBGBD-202310493,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000280938&_xt=AER&_xf=pdf""> AER </a>",2023-12-13 00:00:00,Veterinarian,Netherlands,FEMALE,Cat,European,Solensia 7 mg/ml - Solution for injection,"Death by euthanasia, Elevated blood urea nitrogen (BUN), Malaise, Pruritus",1,1,1
NLD-ZOETISPV-2022-NL-00187,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000127323&_xt=AER&_xf=pdf""> AER </a>",2023-02-14 00:00:00,Veterinarian,Netherlands,MALE,Cat,Maine Coon,Solensia 7 mg/ml - Solution for injection,Lack of efficacy - NOS,1,1,
NLD-ZOETISPV-2022-NL-00369,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000263460&_xt=AER&_xf=pdf""> AER </a>",2023-11-10 00:00:00,Veterinarian,Netherlands,FEMALE,Cat,Cat (other),"Solensia 7 mg/ml - Solution for injection, Thiacare Vet. 10 mg/ml oral opløsning, Thiamacare 10 mg/mL soluzione orale per gatti, Thiamacare 10 mg/ml Lösung zum Eingeben für Katzen, Thiamacare 10 mg/ml Oral Solutions for Cats, Thiamacare 10 mg/ml Roztwór doustny, Thiamacare 10 mg/ml perorálny roztok pre mačky, Thiamacare 10 mg/ml πόσιμο διάλυμα για γάτες, Thiamacare, 10 mg/ml suukaudne lahus kassidele, Thiamacare, 10 mg/ml, geriamasis tirpalas katėms",Constipation,1,1,
NLD-ZOETISPV-2022-NL-00432,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000126431&_xt=AER&_xf=pdf""> AER </a>",2023-02-13 00:00:00,Veterinarian,Netherlands,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,Lack of efficacy - NOS,1,1,
NLD-ZOETISPV-2022-NL-00435,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000111823&_xt=AER&_xf=pdf""> AER </a>",2023-01-03 00:00:00,Veterinarian,Netherlands,UNKNOWN,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,Localised hair loss,1,1,
NLD-ZOETISPV-2022-NL-00440,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000113642&_xt=AER&_xf=pdf""> AER </a>",2023-01-09 00:00:00,Animal owner,Netherlands,MALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Localised itching, Reddening of the skin, Wound",1,1,
NLD-ZOETISPV-2022-NL-00453,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000115569&_xt=AER&_xf=pdf""> AER </a>",2023-01-13 00:00:00,Veterinarian,Netherlands,MALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,Localised itching,1,1,
NLD-ZOETISPV-2022-NL-00454,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000115533&_xt=AER&_xf=pdf""> AER </a>",2023-01-13 00:00:00,Veterinarian,Netherlands,MIXED,Cat,"Cat (other), Domestic Shorthair",Solensia 7 mg/ml - Solution for injection,Increased appetite,2,2,
NLD-ZOETISPV-2022-NL-00455,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000114653&_xt=AER&_xf=pdf""> AER </a>",2023-01-11 00:00:00,Veterinarian,Netherlands,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Alopecia, Glucosuria, Grooming disorder, Skin lesion NOS, Skin thinning, Wound",1,1,
NLD-ZOETISPV-2023-BE-00062,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000164797&_xt=AER&_xf=pdf""> AER </a>",2023-05-11 00:00:00,Other,Netherlands,UNKNOWN,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,Lack of efficacy - NOS,1,1,
NLD-ZOETISPV-2023-NL-00010,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000118303&_xt=AER&_xf=pdf""> AER </a>",2023-01-19 00:00:00,Veterinarian,Netherlands,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,Vomiting,1,1,
NLD-ZOETISPV-2023-NL-00019,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000124999&_xt=AER&_xf=pdf""> AER </a>",2023-02-08 00:00:00,Veterinarian,Netherlands,FEMALE,Cat,Cat (other),"Cerenia 16 mg  - Tablet, Semintra 10 mg/ml - Oral solution, Semintra 4 mg/ml  - Oral solution, Solensia 7 mg/ml - Solution for injection","Alopecia local, Death, Paresis",1,1,1
NLD-ZOETISPV-2023-NL-00033,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000127199&_xt=AER&_xf=pdf""> AER </a>",2023-02-14 00:00:00,Veterinarian,Netherlands,UNKNOWN,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,"Dermatitis, Pruritus",3,35,
NLD-ZOETISPV-2023-NL-00037,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000129571&_xt=AER&_xf=pdf""> AER </a>",2023-02-20 00:00:00,Veterinarian,Netherlands,MALE,Cat,Persian,Solensia 7 mg/ml - Solution for injection,"Generalised itching, Hair loss NOS, Hot spot (pyotraumatic dermatitis), Scratching",1,1,
NLD-ZOETISPV-2023-NL-00038,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000129580&_xt=AER&_xf=pdf""> AER </a>",2023-02-20 00:00:00,Veterinarian,Netherlands,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Localised itching, Scratching, Skin scab",1,1,
NLD-ZOETISPV-2023-NL-00039,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000130484&_xt=AER&_xf=pdf""> AER </a>",2023-02-22 00:00:00,Veterinarian,Netherlands,MALE,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,Increased appetite,1,1,
NLD-ZOETISPV-2023-NL-00058,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000134334&_xt=AER&_xf=pdf""> AER </a>",2023-03-02 00:00:00,Veterinarian,Netherlands,MALE,Cat,Birman (Sacred Birman),Solensia 7 mg/ml - Solution for injection,"Hot spot (pyotraumatic dermatitis), Injection site hair loss, Injection site itching",1,1,
NLD-ZOETISPV-2023-NL-00063,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000136564&_xt=AER&_xf=pdf""> AER </a>",2023-03-08 00:00:00,Animal owner,Netherlands,MALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Autoimmune disorder NOS, Basophilia, Diarrhoea, Eosinophilia, Localised itching, Partial anorexia, Wound",1,1,
NLD-ZOETISPV-2023-NL-00077,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000139149&_xt=AER&_xf=pdf""> AER </a>",2023-03-15 00:00:00,Veterinarian,Netherlands,MALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Anorexia, Generalised itching, Lethargy (see also Central nervous system depression in Neurological), Skin lesion NOS, Vomiting",1,1,
NLD-ZOETISPV-2023-NL-00079,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000138454&_xt=AER&_xf=pdf""> AER </a>",2023-03-14 00:00:00,Veterinarian,Netherlands,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Allergic dermatitis, Crust, Localised itching",1,1,
NLD-ZOETISPV-2023-NL-00080,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000138471&_xt=AER&_xf=pdf""> AER </a>",2023-03-14 00:00:00,Veterinarian,Netherlands,UNKNOWN,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,Itching,10,100,
NLD-ZOETISPV-2023-NL-00081,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000139157&_xt=AER&_xf=pdf""> AER </a>",2023-03-15 00:00:00,Veterinarian,Netherlands,MALE,Cat,Maine Coon,Solensia 7 mg/ml - Solution for injection,"Alopecia general, Skin lesion NOS",1,1,
NLD-ZOETISPV-2023-NL-00086,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000140501&_xt=AER&_xf=pdf""> AER </a>",2023-03-20 00:00:00,Veterinarian,Netherlands,MALE,Cat,Domestic Shorthair,"Novacam 0,5 mg/ml suspensie voor oraal gebruik voor katten, Novacam 1,5 mg/ml orale suspensie voor honden, Novacam 20 mg/ml oplossing voor injectie bij runderen en varkens, Novacam, 15 mg per ml orale suspensie voor paarden, Purevax RCPCh (--) - Lyophilisate and solvent for suspension for injection, Solensia 7 mg/ml - Solution for injection","Ataxia, Limb weakness, Paresis",1,1,
NLD-ZOETISPV-2023-NL-00089,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000141120&_xt=AER&_xf=pdf""> AER </a>",2023-03-21 00:00:00,Animal owner,Netherlands,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,Pruritus,1,1,
NLD-ZOETISPV-2023-NL-00090,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000141109&_xt=AER&_xf=pdf""> AER </a>",2023-03-21 00:00:00,Animal owner,Netherlands,MALE,Cat,Maine Coon,Solensia 7 mg/ml - Solution for injection,Pruritus,1,1,
NLD-ZOETISPV-2023-NL-00096,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000143771&_xt=AER&_xf=pdf""> AER </a>",2023-03-28 00:00:00,Veterinarian,Netherlands,FEMALE,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,"Localised hair loss, Localised itching",1,1,
NLD-ZOETISPV-2023-NL-00102,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000145717&_xt=AER&_xf=pdf""> AER </a>",2023-04-03 00:00:00,Veterinarian,Netherlands,MALE,Cat,Domestic Shorthair,"Metacam 0.5 mg/ml - Oral suspension (cats, guinea pigs), Metacam 0.5 mg/ml - Oral suspension (dogs), Metacam 1 mg - Chewable tablet (dogs), Metacam 1.5 mg/ml - Oral suspension (dogs), Metacam 15 mg/ml - Oral suspension (horses), Metacam 15 mg/ml - Oral suspension (pigs), Metacam 2 mg/ml - Solution for injection (cats), Metacam 2.5 mg - Chewable tablet (dogs), Metacam 20 mg/ml - Solution for injection (cattle, pigs, horses), Metacam 40 mg/ml - Solution for injection (cattle, horses), Metacam 5 mg/ml - Solution for injection (cats, dogs), Metacam 5 mg/ml - Solution for injection (cattle, pigs), Solensia 7 mg/ml - Solution for injection","Ear discharge, Localised itching, Otitis externa, Skin lesion NOS",1,1,
NLD-ZOETISPV-2023-NL-00105,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000146920&_xt=AER&_xf=pdf""> AER </a>",2023-04-05 00:00:00,Veterinarian,Netherlands,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Cachexia, Decreased skin turgor, Lethargy (see also Central nervous system depression in Neurological), Muscle atrophy (see also Muscle wasting), Partial anorexia, Poor coat condition, Sneezing, Vomiting",1,1,
NLD-ZOETISPV-2023-NL-00109,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000146901&_xt=AER&_xf=pdf""> AER </a>",2023-04-05 00:00:00,Veterinarian,Netherlands,MALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Localised itching, Wound",1,1,
NLD-ZOETISPV-2023-NL-00121,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000151471&_xt=AER&_xf=pdf""> AER </a>",2023-04-11 00:00:00,Veterinarian,Netherlands,MALE,Cat,Domestic Shorthair,"Novacam 0,5 mg/ml suspensie voor oraal gebruik voor katten, Novacam 1,5 mg/ml orale suspensie voor honden, Novacam 20 mg/ml oplossing voor injectie bij runderen en varkens, Novacam, 15 mg per ml orale suspensie voor paarden, Solensia 7 mg/ml - Solution for injection","Biting - pruritus (see also Behavioural disorders), Localised hair loss, Scratching",1,1,
NLD-ZOETISPV-2023-NL-00122,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000154376&_xt=AER&_xf=pdf""> AER </a>",2023-04-17 00:00:00,Veterinarian,Netherlands,MALE,Cat,Maine Coon,Solensia 7 mg/ml - Solution for injection,"Crust, Hot spot (pyotraumatic dermatitis), Localised hair loss, Pruritus",1,1,
NLD-ZOETISPV-2023-NL-00128,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000156398&_xt=AER&_xf=pdf""> AER </a>",2023-04-20 00:00:00,Veterinarian,Netherlands,MALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,Vomiting bile,1,1,
NLD-ZOETISPV-2023-NL-00135,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000157511&_xt=AER&_xf=pdf""> AER </a>",2023-04-24 00:00:00,Veterinarian,Netherlands,MALE,Cat,"Cat (other), Turkish Van",Solensia 7 mg/ml - Solution for injection,Immediate pain upon injection,1,1,
NLD-ZOETISPV-2023-NL-00136,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000155798&_xt=AER&_xf=pdf""> AER </a>",2023-04-19 00:00:00,Veterinarian,Netherlands,MALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Enlarged lymph node (localised), Hot spot (pyotraumatic dermatitis), Local swelling (not application site)",1,1,
NLD-ZOETISPV-2023-NL-00137,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000155827&_xt=AER&_xf=pdf""> AER </a>",2023-04-19 00:00:00,Veterinarian,Netherlands,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,Localised itching,1,1,
NLD-ZOETISPV-2023-NL-00138,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000155802&_xt=AER&_xf=pdf""> AER </a>",2023-04-19 00:00:00,Veterinarian,Netherlands,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,Itchy ears,1,1,
