Case number,AER form,Received date,Reporter,Country,Gender,Species,Breed,Drug,Reaction,Animals affected,Animals treated,Animals died
CAN-ZOETISPV-2023-CA-05374,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000291636&_xt=AER&_xf=pdf""> AER </a>",2024-01-08 00:00:00,Veterinarian,Canada,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Excessive chewing, licking and/or grooming, Otitis externa, Pruritus, Rubbing, Skin scab, Skin sore",1,1,
CAN-ZOETISPV-2023-CA-05375,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000291634&_xt=AER&_xf=pdf""> AER </a>",2024-01-08 00:00:00,Veterinarian,Canada,MALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Diarrhoea, Emesis (multiple)",1,1,
CAN-ZOETISPV-2023-CA-05379,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000292245&_xt=AER&_xf=pdf""> AER </a>",2024-01-09 00:00:00,Veterinarian,Canada,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Collapse of leg, Lethargy (see also Central nervous system depression in Neurological), Vocalisation",1,1,
CAN-ZOETISPV-2023-CA-05386,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000291589&_xt=AER&_xf=pdf""> AER </a>",2024-01-08 00:00:00,Veterinarian,Canada,MALE,Cat,Ragdoll,Solensia 7 mg/ml - Solution for injection,"Hyperaesthesia, Lack of efficacy - NOS",1,1,
CAN-ZOETISPV-2023-CA-05399,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000316361&_xt=AER&_xf=pdf""> AER </a>",2024-03-01 00:00:00,Veterinarian,Canada,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Reddening of the skin, Scratching, Skin inflammation NOS",1,1,
CAN-ZOETISPV-2023-CA-05406,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000292144&_xt=AER&_xf=pdf""> AER </a>",2024-01-09 00:00:00,Veterinarian,Canada,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Crust, Facial pruritus",1,1,
CAN-ZOETISPV-2023-CA-05414,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000292855&_xt=AER&_xf=pdf""> AER </a>",2024-01-10 00:00:00,Animal owner,Canada,FEMALE,Cat,Domestic Longhair,Solensia 7 mg/ml - Solution for injection,"Polydipsia, Polyuria, Pruritus",1,1,
CAN-ZOETISPV-2023-CA-05415,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000292856&_xt=AER&_xf=pdf""> AER </a>",2024-01-10 00:00:00,Veterinarian,Canada,FEMALE,Cat,Domestic Mediumhair,Solensia 7 mg/ml - Solution for injection,Partial lack of efficacy,1,1,
CAN-ZOETISPV-2023-CA-05428,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000292188&_xt=AER&_xf=pdf""> AER </a>",2024-01-09 00:00:00,Veterinarian,Canada,FEMALE,Cat,Egyptian Mau,"NexGard Combo 10.8 mg + 3.6 mg + 74.7 mg - Spot-on solution, NexGard Combo 3.6 mg + 1.2 mg + 24.9 mg - Spot-on solution, Solensia 7 mg/ml - Solution for injection","Facial pruritus, Skin scab",1,1,
CAN-ZOETISPV-2023-CA-05454,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000294725&_xt=AER&_xf=pdf""> AER </a>",2024-01-16 00:00:00,Veterinarian,Canada,FEMALE,Cat,Siamese,"ATOPICA 10 mg soft capsules for dogs, ATOPICA 100 MG/ML SOLUTION BUVABLE POUR CHATS ET CHIENS, ATOPICA 25 mg CAPSULAS BLANDAS PARA PERROS, ATOPICA 25 mg capsules molles pour chiens, ATOPICA 50 mg capsules molles pour chiens, Atopica 10 mg soft capsules for dogs, Atopica 100 mg soft capsules for dogs, Atopica 100 mg/ml oral solution for cats and dogs, Atopica 25 mg soft capsules for dogs, Atopica 50 mg soft capsules for dogs, Atopica Vet. 50 mg kapseli, pehmeä, Atopica vet., 100 mg, Kapsel, mjuk, Atopica vet., 100 mg, mjuka kapslar, Atopica vet., 50 mg, Kapsel, mjuk, Solensia 7 mg/ml - Solution for injection",Excoriation,1,1,
CAN-ZOETISPV-2023-CA-05455,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000294740&_xt=AER&_xf=pdf""> AER </a>",2024-01-16 00:00:00,Veterinarian,Canada,MALE,Cat,Maine Coon,"NexGard Combo 10.8 mg + 3.6 mg + 74.7 mg - Spot-on solution, NexGard Combo 3.6 mg + 1.2 mg + 24.9 mg - Spot-on solution, Solensia 7 mg/ml - Solution for injection","Anorexia, Increased percentage reticulocytes, Lethargy (see also Central nervous system depression in Neurological), Regenerative anaemia, Thrombocytopenia",1,1,
CAN-ZOETISPV-2023-CA-05473,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000295258&_xt=AER&_xf=pdf""> AER </a>",2024-01-17 00:00:00,Veterinarian,Canada,MALE,Cat,Domestic Mediumhair,Solensia 7 mg/ml - Solution for injection,"Scratching, Skin scab",1,1,
CAN-ZOETISPV-2023-CA-05474,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000295263&_xt=AER&_xf=pdf""> AER </a>",2024-01-17 00:00:00,Veterinarian,Canada,FEMALE,Cat,Domestic Shorthair,"Metacam **SURRENDERED** - 1 mg - Chewable tablet (dogs), Metacam **SURRENDERED** - 2.5 mg - Chewable tablet (dogs), Metacam **SURRENDERED** - 5 mg/ml - Solution for injection (dogs), Metacam 0.5 mg/ml - Oral suspension (cats, guinea pigs), Metacam 0.5 mg/ml - Oral suspension (dogs), Metacam 1 mg  - Chewable tablet (dogs), Metacam 1.5 mg/ml - Oral suspension (dogs), Metacam 15 mg/ml  - Oral suspension (horses), Metacam 15 mg/ml - Oral suspension (pigs), Metacam 2 mg/ml  - Solution for injection (cats), Metacam 2.5 mg - Chewable tablet (dogs), Metacam 20 mg/ml - Solution for injection (cattle, pigs, horses), Metacam 40 mg/ml - Solution for injection (cattle, horses), Metacam 5 mg/ml - Solution for injection (cats, dogs), Metacam 5 mg/ml - Solution for injection (cattle, pigs), Solensia 7 mg/ml - Solution for injection","Ear pruritus, Pruritus, Skin scab, Ulceration NOS",1,1,
CAN-ZOETISPV-2023-CA-05477,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000295249&_xt=AER&_xf=pdf""> AER </a>",2024-01-17 00:00:00,Veterinarian,Canada,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Ear pruritus, Skin scab",1,1,
CAN-ZOETISPV-2023-CA-05489,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000295219&_xt=AER&_xf=pdf""> AER </a>",2024-01-17 00:00:00,Veterinarian,Canada,MALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Alopecia, Dermatitis, Erythema (for urticaria see Immune SOC), Excoriation, Lip erythema, Skin scab",1,1,
CAN-ZOETISPV-2023-CA-05490,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000295720&_xt=AER&_xf=pdf""> AER </a>",2024-01-18 00:00:00,Veterinarian,Canada,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Injection site alopecia, Injection site scab",1,1,
CAN-ZOETISPV-2023-CA-05492,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000295708&_xt=AER&_xf=pdf""> AER </a>",2024-01-18 00:00:00,Veterinarian,Canada,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Drunken gait, Proprioception deficit, Vestibular disorder NOS",1,1,
CAN-ZOETISPV-2023-CA-05497,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000295199&_xt=AER&_xf=pdf""> AER </a>",2024-01-17 00:00:00,Veterinarian,Canada,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Pacing, Vocalisation",1,1,
CAN-ZOETISPV-2023-CA-05500,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000299604&_xt=AER&_xf=pdf""> AER </a>",2024-01-26 00:00:00,Veterinarian,Canada,MALE,Cat,Abyssinian cat,"ANAESTAMINE 100 MG/ML SOLUTION FOR INJECTION, Dexdomitor 0.1 mg/ml - Solution for injection, Dexdomitor 0.5 mg/ml - Solution for injection, Fuxien vet 1000 mg/g inhalaatiohöyry, neste, ISOFLURANE-Vet 1000 mg/g liquido per inalazione per cani e gatti, ISOFLURIN 1000mg/g ΥΓΡΟ ΓΙΑ ΕΙΣΠΝΕΟΜΕΝΟΥΣ ΑΤΜΟΥΣ, Isoflurane 100% Inhalation Vapour, Liquid, Isoflurane 1000 mg/g Inhalation Vapour, liquid., Ketamin 10 % šķīdums injekcijām suņiem un kaķiem, Ketamin 10%, Ketamin 100 mg/ml, Ketamine 10% oplossing voor injectie voor honden en katten, Ketamine 10% pro inj., oplossing voor injectie voor honden en katten, Ketamine 10% šķīdums injekcijām suņiem un kaķiem, Ketamine 10%, oplossing voor injectie voor honden en katten, Onsior 10 mg  - Tablet (dogs), Onsior 20 mg  - Tablet (dogs), Onsior 20 mg/ml  - Solution for injection (cats and dogs), Onsior 40 mg  - Tablet (dogs), Onsior 5 mg  - Tablet (dogs), Onsior 6 mg  - Tablet (cats), Solensia 7 mg/ml - Solution for injection, КЕТАМИН 10 %","Abnormal cytology, Agitation, Bacterial skin infection NOS, Behavioural disorder NOS, Hyperthermia, Licking, Skin scab, Skin sore, Uncomfortable",1,1,
CAN-ZOETISPV-2023-CA-05501,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000295718&_xt=AER&_xf=pdf""> AER </a>",2024-01-18 00:00:00,Veterinarian,Canada,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Convulsion, Hind limb ataxia, Shaking, Vomiting",1,1,
CAN-ZOETISPV-2024-CA-00001,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000297007&_xt=AER&_xf=pdf""> AER </a>",2024-01-22 00:00:00,Veterinarian,Canada,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Barbering, Eosinophilia, Excessive chewing, licking and/or grooming, Pruritus, Ulcerative dermatitis",1,1,
CAN-ZOETISPV-2024-CA-00003,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000297018&_xt=AER&_xf=pdf""> AER </a>",2024-01-22 00:00:00,Veterinarian,Canada,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Skin scab, Vocalizing while sleeping",1,1,
CAN-ZOETISPV-2024-CA-00015,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000297753&_xt=AER&_xf=pdf""> AER </a>",2024-01-23 00:00:00,Veterinarian,Canada,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Ear pruritus, Pruritic rash",1,1,
CAN-ZOETISPV-2024-CA-00016,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000297730&_xt=AER&_xf=pdf""> AER </a>",2024-01-23 00:00:00,Veterinarian,Canada,FEMALE,Cat,Scottish Fold Longhair,Solensia 7 mg/ml - Solution for injection,Emesis (multiple),1,1,
CAN-ZOETISPV-2024-CA-00017,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000345987&_xt=AER&_xf=pdf""> AER </a>",2024-04-24 00:00:00,Veterinarian,Canada,FEMALE,Cat,Domestic Shorthair,"Atipam 5.0 mg/ml solution for injection for Cats and Dogs - atipamezole hydrochloride, Atipam, 5.0 mg/ml, solution for injection for cats and dogs, Metacam **SURRENDERED** - 1 mg - Chewable tablet (dogs), Metacam **SURRENDERED** - 2.5 mg - Chewable tablet (dogs), Metacam **SURRENDERED** - 5 mg/ml - Solution for injection (dogs), Metacam 0.5 mg/ml - Oral suspension (cats, guinea pigs), Metacam 0.5 mg/ml - Oral suspension (dogs), Metacam 1 mg  - Chewable tablet (dogs), Metacam 1.5 mg/ml - Oral suspension (dogs), Metacam 15 mg/ml  - Oral suspension (horses), Metacam 15 mg/ml - Oral suspension (pigs), Metacam 2 mg/ml  - Solution for injection (cats), Metacam 2.5 mg - Chewable tablet (dogs), Metacam 20 mg/ml - Solution for injection (cattle, pigs, horses), Metacam 40 mg/ml - Solution for injection (cattle, horses), Metacam 5 mg/ml - Solution for injection (cats, dogs), Metacam 5 mg/ml - Solution for injection (cattle, pigs), Solensia 7 mg/ml - Solution for injection","Abdominal pain, Abnormal ultrasound finding, Anorexia, Arthritis, Blindness, Brain damage NOS, Circling - neurological disorder (see also Behavioural disorders), Constipation, Death by euthanasia, Decreased urine concentration, Dysphoria, Elevated cholesterol (total), Elevated globulins, Head tilt - neurological disorder (see also Head tilt - ear disorder), Hiding, Hind limb ataxia, Intervertebral disc disease, Lethargy (see also Central nervous system depression in Neurological), Limb weakness, Liver tumour, Lumbar pain, Pacing, Pancreatic tumour NOS, Proprioception deficit, Seizure NOS, Sleepiness - neurological disorder, Temporary blindness, Urinary retention, Vocalisation",1,1,1
CAN-ZOETISPV-2024-CA-00023,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000297712&_xt=AER&_xf=pdf""> AER </a>",2024-01-23 00:00:00,Veterinarian,Canada,FEMALE,Cat,Domestic Shorthair,"Cerenia 16 mg  - Tablet, Cerenia 160 mg  - Tablet, Cerenia 24 mg  - Tablet, Cerenia 60 mg - Tablet, Solensia 7 mg/ml - Solution for injection","Death by euthanasia, Lethargy (see also Central nervous system depression in Neurological), Partial lack of efficacy, Plantigrade posture, Reluctant to move",1,1,1
CAN-ZOETISPV-2024-CA-00025,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000302883&_xt=AER&_xf=pdf""> AER </a>",2024-02-02 00:00:00,Veterinarian,Canada,MALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Limb weakness, Wobbliness",1,1,
CAN-ZOETISPV-2024-CA-00035,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000298463&_xt=AER&_xf=pdf""> AER </a>",2024-01-24 00:00:00,Veterinarian,Canada,FEMALE,Cat,Domestic Mediumhair,Solensia 7 mg/ml - Solution for injection,"Decreased appetite, Elevated blood urea nitrogen (BUN), Increased percentage reticulocytes, Isosthenuria, Polydipsia, Polyuria",1,1,
CAN-ZOETISPV-2024-CA-00042,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000298473&_xt=AER&_xf=pdf""> AER </a>",2024-01-24 00:00:00,Veterinarian,Canada,MALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Decreased activity, Skin scab, Sleepiness - systemic disorder",1,1,
CAN-ZOETISPV-2024-CA-00046,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000298446&_xt=AER&_xf=pdf""> AER </a>",2024-01-24 00:00:00,Veterinarian,Canada,FEMALE,Cat,Domestic Shorthair,"Solensia 7 mg/ml - Solution for injection, Stronghold 120 mg - Spot-on solution (12% - dogs), Stronghold 240 mg - Spot-on solution (12% - dogs), Stronghold 30 mg - Spot-on solution (12% - dogs), Stronghold 360 mg - Spot-on solution (12% - dogs), Stronghold 60 mg - Spot-on solution (12% - dogs)","Alopecia local, Crust, Ear pruritus, Facial pruritus, Skin ulcer, Suppurative dermatitis",1,1,
CAN-ZOETISPV-2024-CA-00053,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000299101&_xt=AER&_xf=pdf""> AER </a>",2024-01-25 00:00:00,Veterinarian,Canada,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,Lack of efficacy - NOS,1,1,
CAN-ZOETISPV-2024-CA-00061,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000298394&_xt=AER&_xf=pdf""> AER </a>",2024-01-24 00:00:00,Veterinarian,Canada,FEMALE,Cat,Domestic Longhair,"Felimazole 1,25 mg comprimidos revestidos para gatos, Felimazole 1.25 mg Coated tablets for cats, Felimazole 2,5 mg comprimidos revestidos para gatos, Felimazole 2.5 mg Coated Tablets for Cats, Felimazole 5 mg Coated Tablets for Cats, Felimazole 5 mg comprimidos revestidos para gatos, Felimazole 5 mg/ml oral solution for cats, Felimazole Vet. 2,5 mg overtrukne tabletter, Felimazole Vet., 2,5 mg, Dragerad tablett, Solensia 7 mg/ml - Solution for injection","Decreased appetite, Lethargy (see also Central nervous system depression in Neurological), Nausea",1,1,
CAN-ZOETISPV-2024-CA-00083,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000299014&_xt=AER&_xf=pdf""> AER </a>",2024-01-25 00:00:00,Veterinarian,Canada,FEMALE,Cat,Domestic Longhair,Solensia 7 mg/ml - Solution for injection,"Facial pruritus, Localised hair loss, Skin scab",1,1,
CAN-ZOETISPV-2024-CA-00084,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000300310&_xt=AER&_xf=pdf""> AER </a>",2024-01-29 00:00:00,Veterinarian,Canada,FEMALE,Cat,Abyssinian cat,Solensia 7 mg/ml - Solution for injection,"Pruritus, Skin scab",1,1,
