Case number,AER form,Received date,Reporter,Country,Gender,Species,Breed,Drug,Reaction,Animals affected,Animals treated,Animals died
BRA-ZOETISPV-2023-BR-04093,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000242119&_xt=AER&_xf=pdf""> AER </a>",2023-10-02 00:00:00,Veterinarian,Brazil,MALE,Dog,Dog (unknown),Librela 5 mg - Solution for injection,"Aggression, Blindness, Head pressing, Hyperexcitation, Incoordination",1,1,
BRA-ZOETISPV-2023-BR-04121,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000245755&_xt=AER&_xf=pdf""> AER </a>",2023-10-09 00:00:00,Veterinarian,Brazil,MALE,Dog,Terrier - Yorkshire,Librela 10 mg - Solution for injection,"Hyperpigmentation, Injection site alopecia, Injection site lesion, Injection site oedema",1,1,
BRA-ZOETISPV-2023-BR-04152,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000246661&_xt=AER&_xf=pdf""> AER </a>",2023-10-10 00:00:00,Animal owner,Brazil,MALE,Dog,Retriever - Golden,Librela 15 mg - Solution for injection,Lack of efficacy - NOS,1,1,
BRA-ZOETISPV-2023-BR-04164,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000256837&_xt=AER&_xf=pdf""> AER </a>",2023-10-30 00:00:00,Veterinarian,Brazil,MALE,Dog,Crossbred Canine/dog,Librela 10 mg - Solution for injection,"Necrotic wound, Reddening of the skin, Wound",1,1,
BRA-ZOETISPV-2023-BR-04187,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000246605&_xt=AER&_xf=pdf""> AER </a>",2023-10-10 00:00:00,Veterinarian,Brazil,FEMALE,Dog,Bulldog,Librela 15 mg - Solution for injection,"Epileptic seizure, Nervous system disorder NOS",1,1,
BRA-ZOETISPV-2023-BR-04197,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000249412&_xt=AER&_xf=pdf""> AER </a>",2023-10-16 00:00:00,Veterinarian,Brazil,MALE,Dog,Retriever - Labrador,Librela 30 mg - Solution for injection,"Adipsia, Anorexia, Emesis, Inappetence, Lethargy (see also Central nervous system depression in Neurological), Prostration, Unable to walk",1,1,
BRA-ZOETISPV-2023-BR-04213,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000249439&_xt=AER&_xf=pdf""> AER </a>",2023-10-16 00:00:00,Animal owner,Brazil,FEMALE,Dog,Sheepdog - Shetland,Librela 5 mg - Solution for injection,Lack of efficacy - NOS,1,1,
BRA-ZOETISPV-2023-BR-04247,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000249351&_xt=AER&_xf=pdf""> AER </a>",2023-10-16 00:00:00,Veterinarian,Brazil,MALE,Dog,Retriever - Labrador,Librela 20 mg - Solution for injection,"Cough, Dyspnoea, Laryngeal paralysis",1,1,
BRA-ZOETISPV-2023-BR-04323,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000251855&_xt=AER&_xf=pdf""> AER </a>",2023-10-19 00:00:00,Animal owner,Brazil,FEMALE,Dog,Retriever - Labrador,Librela 15 mg - Solution for injection,"Polydipsia, Urinary incontinence",1,1,
BRA-ZOETISPV-2023-BR-04398,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000254833&_xt=AER&_xf=pdf""> AER </a>",2023-10-25 00:00:00,Veterinarian,Brazil,FEMALE,Dog,Dog (unknown),Librela 10 mg - Solution for injection,"Hind limb paralysis, Incoordination",1,1,
BRA-ZOETISPV-2023-BR-04479,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000255439&_xt=AER&_xf=pdf""> AER </a>",2023-10-26 00:00:00,Animal owner,Brazil,MALE,Dog,Pointing Dog - German Short-haired,Librela 15 mg - Solution for injection,"Ataxia, Focal seizure, Head tilt - neurological disorder (see also Head tilt - ear disorder), Hypertension, Localised pain NOS (see other SOCs for specific pain), Pupil disorder, Retinal detachment, Walking difficulty",1,1,
BRA-ZOETISPV-2023-BR-04492,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000256548&_xt=AER&_xf=pdf""> AER </a>",2023-10-30 00:00:00,Other,Brazil,FEMALE,Dog,Bulldog - French,Librela 10 mg - Solution for injection,"Abnormal breathing, Bronchopulmonary inflammation",1,1,
BRA-ZOETISPV-2023-BR-04494,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000256545&_xt=AER&_xf=pdf""> AER </a>",2023-10-30 00:00:00,Veterinarian,Brazil,FEMALE,Dog,Spitz - German Pomeranian,Librela 5 mg - Solution for injection,Injection site nodule,1,1,
BRA-ZOETISPV-2023-BR-04547,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000260207&_xt=AER&_xf=pdf""> AER </a>",2023-11-06 00:00:00,Animal owner,Brazil,MALE,Dog,Lhasa Apso,Librela 5 mg - Solution for injection,"Ataxia, Death, Pancreatitis NOS, Partial anorexia, Prostration",1,1,1
BRA-ZOETISPV-2023-BR-04741,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000265459&_xt=AER&_xf=pdf""> AER </a>",2023-11-15 00:00:00,Animal owner,Brazil,MALE,Dog,Chow Chow,Librela 20 mg - Solution for injection,"Abnormal ultrasound finding, Lack of efficacy - NOS, Polydipsia, Polyuria",1,1,
BRA-ZOETISPV-2023-BR-04742,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000265451&_xt=AER&_xf=pdf""> AER </a>",2023-11-15 00:00:00,Animal owner,Brazil,FEMALE,Dog,Chow Chow,Librela 10 mg - Solution for injection,Lack of efficacy - NOS,1,1,
BRA-ZOETISPV-2023-BR-04816,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000268000&_xt=AER&_xf=pdf""> AER </a>",2023-11-20 00:00:00,Animal owner,Brazil,FEMALE,Dog,Crossbred Canine/dog,Librela 10 mg - Solution for injection,Wound,1,1,
BRA-ZOETISPV-2023-BR-04818,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000268021&_xt=AER&_xf=pdf""> AER </a>",2023-11-20 00:00:00,Animal owner,Brazil,FEMALE,Dog,Crossbred Canine/dog,Librela 10 mg - Solution for injection,"Enlarged lymph node (localised), Eye inflammation NOS, Hyperthermia, Medication error NOS",1,1,
BRA-ZOETISPV-2023-BR-04848,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000267921&_xt=AER&_xf=pdf""> AER </a>",2023-11-20 00:00:00,Veterinarian,Brazil,MALE,Dog,Crossbred Canine/dog,Librela 15 mg - Solution for injection,"Anorexia, Apathy, Death, Dehydration, Hypothermia, Prostration, Pyrexia",1,1,1
BRA-ZOETISPV-2023-BR-04884,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000267910&_xt=AER&_xf=pdf""> AER </a>",2023-11-20 00:00:00,Veterinarian,Brazil,FEMALE,Dog,Lhasa Apso,Librela 5 mg - Solution for injection,"Ataxia, Decreased haematocrit, Decreased red blood cell count, Eye disorder NOS (for Photophobia see neurological), Medication error NOS, Pyrexia, Tremor",1,1,
BRA-ZOETISPV-2023-BR-04914,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000271666&_xt=AER&_xf=pdf""> AER </a>",2023-11-27 00:00:00,Animal owner,Brazil,MALE,Dog,Collie - Border,Librela 30 mg - Solution for injection,"Balance impaired, Difficulty going up/down stairs, Generalised weakness, Limb weakness, Lying down, Prescribing error, Proprioception deficit, Staggering",1,1,
BRA-ZOETISPV-2023-BR-04950,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000272299&_xt=AER&_xf=pdf""> AER </a>",2023-11-28 00:00:00,Other,Brazil,MALE,Dog,Retriever - Labrador,Librela 15 mg - Solution for injection,"Anorexia, Pain NOS, Unable to stand",1,1,
BRA-ZOETISPV-2023-BR-05008,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000273051&_xt=AER&_xf=pdf""> AER </a>",2023-11-29 00:00:00,Animal owner,Brazil,MALE,Dog,Retriever - Golden,Librela 30 mg - Solution for injection,"Decubitus, Head tilt - neurological disorder (see also Head tilt - ear disorder), Horizontal nystagmus, Incoordination, Vomiting",1,1,
BRA-ZOETISPV-2023-BR-05023,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000271431&_xt=AER&_xf=pdf""> AER </a>",2023-11-27 00:00:00,Animal owner,Brazil,MALE,Dog,Collie - Border,Librela 20 mg - Solution for injection,Somnolence,1,1,
BRA-ZOETISPV-2023-BR-05026,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000275000&_xt=AER&_xf=pdf""> AER </a>",2023-12-04 00:00:00,Animal owner,Brazil,UNKNOWN,Dog,Dog (unknown),Librela 20 mg - Solution for injection,Death,1,1,1
BRA-ZOETISPV-2023-BR-05029,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000274958&_xt=AER&_xf=pdf""> AER </a>",2023-12-04 00:00:00,Veterinarian,Brazil,FEMALE,Dog,Crossbred Canine/dog,Librela 15 mg - Solution for injection,"Cardiac arrest, High blood pressure",1,1,
BRA-ZOETISPV-2023-BR-05076,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000274833&_xt=AER&_xf=pdf""> AER </a>",2023-12-04 00:00:00,Animal owner,Brazil,FEMALE,Dog,Poodle (unspecified),Librela 5 mg - Solution for injection,"Anorexia, Apathy",1,1,
BRA-ZOETISPV-2023-BR-05097,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000274746&_xt=AER&_xf=pdf""> AER </a>",2023-12-04 00:00:00,Animal owner,Brazil,FEMALE,Dog,Lhasa Apso,Librela 10 mg - Solution for injection,"Anorexia, Colic, Flatulence, Prescribing error",1,1,
BRA-ZOETISPV-2023-BR-05110,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000276989&_xt=AER&_xf=pdf""> AER </a>",2023-12-06 00:00:00,Animal owner,Brazil,MALE,Dog,Crossbred Canine/dog,Librela 10 mg - Solution for injection,Enlarged lymph node (localised),1,1,
BRA-ZOETISPV-2023-BR-05130,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000274728&_xt=AER&_xf=pdf""> AER </a>",2023-12-04 00:00:00,Animal owner,Brazil,FEMALE,Dog,Lhasa Apso,Librela 10 mg - Solution for injection,"Lack of efficacy - NOS, Prescribing error",1,1,
BRA-ZOETISPV-2023-BR-05142,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000274719&_xt=AER&_xf=pdf""> AER </a>",2023-12-04 00:00:00,Veterinarian,Brazil,FEMALE,Dog,Retriever - Golden,Librela 20 mg - Solution for injection,Death,1,1,1
BRA-ZOETISPV-2023-BR-05158,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000276928&_xt=AER&_xf=pdf""> AER </a>",2023-12-06 00:00:00,Animal owner,Brazil,MALE,Dog,Crossbred Canine/dog,Librela 10 mg - Solution for injection,Enlarged lymph node (localised),1,1,
BRA-ZOETISPV-2023-BR-05167,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000277680&_xt=AER&_xf=pdf""> AER </a>",2023-12-07 00:00:00,Animal owner,Brazil,MALE,Dog,Terrier - Yorkshire,Librela 10 mg - Solution for injection,Hind limb paralysis,1,1,
BRA-ZOETISPV-2023-BR-05242,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000280651&_xt=AER&_xf=pdf""> AER </a>",2023-12-13 00:00:00,Veterinarian,Brazil,MALE,Dog,Crossbred Canine/dog,Librela 15 mg - Solution for injection,"Agitation, Discomfort NOS, Excessive chewing, licking and/or grooming, Licking at injection site, Pain NOS, Tachypnoea",1,1,
BRA-ZOETISPV-2023-BR-05279,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000281143&_xt=AER&_xf=pdf""> AER </a>",2023-12-14 00:00:00,Animal owner,Brazil,FEMALE,Dog,Pug,Librela 20 mg - Solution for injection,"Inappetence, Lethargy (see also Central nervous system depression in Neurological), Overdose",1,1,
BRA-ZOETISPV-2023-BR-05337,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000282227&_xt=AER&_xf=pdf""> AER </a>",2023-12-18 00:00:00,Veterinarian,Brazil,FEMALE,Dog,Crossbred Canine/dog,Librela 10 mg - Solution for injection,Lack of efficacy - NOS,1,1,
BRA-ZOETISPV-2023-BR-05378,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000283883&_xt=AER&_xf=pdf""> AER </a>",2023-12-20 00:00:00,Animal owner,Brazil,FEMALE,Dog,Terrier - Yorkshire,Librela 10 mg - Solution for injection,Convulsion,1,1,
BRA-ZOETISPV-2023-BR-05405,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000284647&_xt=AER&_xf=pdf""> AER </a>",2023-12-21 00:00:00,Animal owner,Brazil,MALE,Dog,Collie - Border,Librela 15 mg - Solution for injection,"Medication error NOS, Weight loss",1,1,
BRA-ZOETISPV-2023-BR-05411,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000284603&_xt=AER&_xf=pdf""> AER </a>",2023-12-21 00:00:00,Veterinarian,Brazil,FEMALE,Dog,Collie - Border,Librela 20 mg - Solution for injection,"Bulging eye, Overdose",1,1,
BRA-ZOETISPV-2023-BR-05424,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000286412&_xt=AER&_xf=pdf""> AER </a>",2023-12-25 00:00:00,Veterinarian,Brazil,FEMALE,Dog,Terrier - Yorkshire,Librela 5 mg - Solution for injection,"Facial pruritus, Overdose",1,1,
BRA-ZOETISPV-2023-BR-05513,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000287213&_xt=AER&_xf=pdf""> AER </a>",2023-12-27 00:00:00,Veterinarian,Brazil,MALE,Dog,Dog (unknown),Librela 10 mg - Solution for injection,"Hypersalivation, Mydriasis",1,1,
CAN-BIAHPV1P-23CA001354,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000180070&_xt=AER&_xf=pdf""> AER </a>",2023-06-06 00:00:00,Veterinarian,Canada,FEMALE,Dog,Retriever - Golden,"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection, NexGard 136 mg - Chewable tablet",Seizure NOS,1,1,
